1667665962.491	http_GetNotif	1152369	0	0	0	0	0	0	0	0	200
1667665964.667	http_AckNotif	11277	0	0	0	0	0	0	0	0	200
1667665965.574	http_GetNotif	3443	0	0	0	0	0	0	0	0	200
1667665966.270	http_AckNotif	6269	0	0	0	0	0	0	0	0	200
1667665966.858	http_GetNotif	3332	0	0	0	0	0	0	0	0	200
1667665967.375	http_AckNotif	6320	0	0	0	0	0	0	0	0	200
1667665967.842	http_GetNotif	6120	0	0	0	0	0	0	0	0	200
1667665968.272	http_AckNotif	7250	0	0	0	0	0	0	0	0	200
1667665968.674	http_GetNotif	3890	0	0	0	0	0	0	0	0	200
1667665969.050	http_AckNotif	9570	0	0	0	0	0	0	0	0	200
1667665969.404	http_GetNotif	4232	0	0	0	0	0	0	0	0	200
1667665969.742	http_AckNotif	6349	0	0	0	0	0	0	0	0	200
1667665970.066	http_GetNotif	6159	0	0	0	0	0	0	0	0	200
1667665970.376	http_AckNotif	7961	0	0	0	0	0	0	0	0	200
1667665970.675	http_GetNotif	3180	0	0	0	0	0	0	0	0	200
1667665970.961	http_AckNotif	8608	0	0	0	0	0	0	0	0	200
1667665971.240	http_GetNotif	4677	0	0	0	0	0	0	0	0	200
1667665971.509	http_AckNotif	5970	0	0	0	0	0	0	0	0	200
1667665971.772	http_GetNotif	6468	0	0	0	0	0	0	0	0	200
1667665972.027	http_AckNotif	10856	0	0	0	0	0	0	0	0	200
1667665972.275	http_GetNotif	8324	0	0	0	0	0	0	0	0	200
1667665972.517	http_AckNotif	8998	0	0	0	0	0	0	0	0	200
1667665972.753	http_GetNotif	4827	0	0	0	0	0	0	0	0	200
1667665972.984	http_AckNotif	7355	0	0	0	0	0	0	0	0	200
1667665973.210	http_GetNotif	4997	0	0	0	0	0	0	0	0	200
1667665973.431	http_AckNotif	10088	0	0	0	0	0	0	0	0	200
1667665973.649	http_GetNotif	5783	0	0	0	0	0	0	0	0	200
1667665973.860	http_AckNotif	8366	0	0	0	0	0	0	0	0	200
1667665974.069	http_GetNotif	3858	0	0	0	0	0	0	0	0	200
1667665974.274	http_AckNotif	8528	0	0	0	0	0	0	0	0	200
1667665974.480	http_GetNotif	13004	0	0	0	0	0	0	0	0	200
1667665974.675	http_AckNotif	11741	0	0	0	0	0	0	0	0	200
1667665974.870	http_GetNotif	4710	0	0	0	0	0	0	0	0	200
1667665975.062	http_AckNotif	5731	0	0	0	0	0	0	0	0	200
1667665975.252	http_GetNotif	2846	0	0	0	0	0	0	0	0	200
1667665975.437	http_AckNotif	6101	0	0	0	0	0	0	0	0	200
1667665975.621	http_GetNotif	3668	0	0	0	0	0	0	0	0	200
1667665975.803	http_AckNotif	5835	0	0	0	0	0	0	0	0	200
1667665975.982	http_GetNotif	6810	0	0	0	0	0	0	0	0	200
1667665976.158	http_AckNotif	10693	0	0	0	0	0	0	0	0	200
1667665976.347	http_GetNotif	15870	0	0	0	0	0	0	0	0	200
1667665976.504	http_AckNotif	7409	0	0	0	0	0	0	0	0	200
1667665976.675	http_GetNotif	4093	0	0	0	0	0	0	0	0	200
1667665976.843	http_AckNotif	4659	0	0	0	0	0	0	0	0	200
1667665977.010	http_GetNotif	3509	0	0	0	0	0	0	0	0	200
1667665977.173	http_AckNotif	4542	0	0	0	0	0	0	0	0	200
1667665977.337	http_GetNotif	7207	0	0	0	0	0	0	0	0	200
1667665977.498	http_AckNotif	9165	0	0	0	0	0	0	0	0	200
1667665977.655	http_GetNotif	9671	0	0	0	0	0	0	0	0	200
1667665977.812	http_AckNotif	10157	0	0	0	0	0	0	0	0	200
1667665977.968	http_GetNotif	11033	0	0	0	0	0	0	0	0	200
1667665978.123	http_AckNotif	8917	0	0	0	0	0	0	0	0	200
1667665978.276	http_GetNotif	7599	0	0	0	0	0	0	0	0	200
1667665978.427	http_AckNotif	6256	0	0	0	0	0	0	0	0	200
1667665978.576	http_GetNotif	11304	0	0	0	0	0	0	0	0	200
1667665978.724	http_AckNotif	12968	0	0	0	0	0	0	0	0	200
1667665978.872	http_GetNotif	5395	0	0	0	0	0	0	0	0	200
1667665979.018	http_AckNotif	4776	0	0	0	0	0	0	0	0	200
1667665979.162	http_GetNotif	3346	0	0	0	0	0	0	0	0	200
1667665979.305	http_AckNotif	9242	0	0	0	0	0	0	0	0	200
1667665979.448	http_GetNotif	10458	0	0	0	0	0	0	0	0	200
1667665979.588	http_AckNotif	11453	0	0	0	0	0	0	0	0	200
1667665979.728	http_GetNotif	3471	0	0	0	0	0	0	0	0	200
1667665979.866	http_AckNotif	5218	0	0	0	0	0	0	0	0	200
1667665980.004	http_GetNotif	8866	0	0	0	0	0	0	0	0	200
1667665980.139	http_AckNotif	8335	0	0	0	0	0	0	0	0	200
1667665980.275	http_GetNotif	4267	0	0	0	0	0	0	0	0	200
1667665980.410	http_AckNotif	6089	0	0	0	0	0	0	0	0	200
1667665980.543	http_GetNotif	3131	0	0	0	0	0	0	0	0	200
1667665980.675	http_AckNotif	7786	0	0	0	0	0	0	0	0	200
1667665980.807	http_GetNotif	3841	0	0	0	0	0	0	0	0	200
1667665980.941	http_AckNotif	7776	0	0	0	0	0	0	0	0	200
1667665981.066	http_GetNotif	3997	0	0	0	0	0	0	0	0	200
1667665981.195	http_AckNotif	8738	0	0	0	0	0	0	0	0	200
1667665981.355	http_GetNotif	14304	0	0	0	0	0	0	0	0	200
1667665981.453	http_AckNotif	12968	0	0	0	0	0	0	0	0	200
1667665981.576	http_GetNotif	4232	0	0	0	0	0	0	0	0	200
