1667660290.674	http_GetNotif	1214	0	0	0	0	0	0	0	0	404
1667660291.493	http_ListDevices	6804	0	0	0	0	0	0	0	0	200
1667660292.112	http_CreateDevice	15291	0	0	0	0	0	0	0	0	200
1667660292.633	http_DescribeDevice	3296	0	0	0	0	0	0	0	0	404
1667660293.089	http_GetNotif	2323	0	0	0	0	0	0	0	0	404
1667660293.503	http_ListDevices	20249	0	0	0	0	0	0	0	0	200
1667660293.879	http_CreateDevice	13794	0	0	0	0	0	0	0	0	200
1667660294.232	http_DescribeDevice	3271	0	0	0	0	0	0	0	0	404
1667660294.564	http_GetNotif	3238	0	0	0	0	0	0	0	0	404
1667660294.875	http_ListDevices	12222	0	0	0	0	0	0	0	0	200
1667660295.171	http_CreateDevice	9982	0	0	0	0	0	0	0	0	200
1667660295.455	http_DescribeDevice	5024	0	0	0	0	0	0	0	0	404
1667660295.729	http_GetNotif	631	0	0	0	0	0	0	0	0	404
1667660295.988	http_ListDevices	9174	0	0	0	0	0	0	0	0	200
1667660296.241	http_CreateDevice	6155	0	0	0	0	0	0	0	0	200
1667660296.484	http_DescribeDevice	2060	0	0	0	0	0	0	0	0	404
1667660296.721	http_GetNotif	1480	0	0	0	0	0	0	0	0	404
1667660296.952	http_ListDevices	15179	0	0	0	0	0	0	0	0	200
1667660297.174	http_CreateDevice	12865	0	0	0	0	0	0	0	0	200
1667660297.392	http_DescribeDevice	2929	0	0	0	0	0	0	0	0	404
1667660297.583	http_GetNotif	3070	0	0	0	0	0	0	0	0	404
1667660297.790	http_ListDevices	12598	0	0	0	0	0	0	0	0	200
1667660297.992	http_CreateDevice	11975	0	0	0	0	0	0	0	0	200
1667660298.191	http_DescribeDevice	1490	0	0	0	0	0	0	0	0	404
1667660298.386	http_GetNotif	2918	0	0	0	0	0	0	0	0	404
1667660298.575	http_ListDevices	10337	0	0	0	0	0	0	0	0	200
1667660298.761	http_CreateDevice	5040	0	0	0	0	0	0	0	0	200
1667660298.946	http_DescribeDevice	4352	0	0	0	0	0	0	0	0	404
1667660299.125	http_GetNotif	3221	0	0	0	0	0	0	0	0	404
1667660299.301	http_ListDevices	10144	0	0	0	0	0	0	0	0	200
1667660299.474	http_CreateDevice	5433	0	0	0	0	0	0	0	0	200
1667660299.645	http_DescribeDevice	3448	0	0	0	0	0	0	0	0	404
1667660299.814	http_GetNotif	1399	0	0	0	0	0	0	0	0	404
1667660299.980	http_ListDevices	5689	0	0	0	0	0	0	0	0	200
1667660300.144	http_CreateDevice	6495	0	0	0	0	0	0	0	0	200
1667660300.304	http_DescribeDevice	1207	0	0	0	0	0	0	0	0	404
1667660300.463	http_GetNotif	2496	0	0	0	0	0	0	0	0	404
1667660300.620	http_ListDevices	7087	0	0	0	0	0	0	0	0	200
1667660300.773	http_CreateDevice	7887	0	0	0	0	0	0	0	0	200
1667660300.927	http_DescribeDevice	1395	0	0	0	0	0	0	0	0	404
1667660301.078	http_GetNotif	3831	0	0	0	0	0	0	0	0	404
1667660301.230	http_ListDevices	10340	0	0	0	0	0	0	0	0	200
1667660301.374	http_CreateDevice	8788	0	0	0	0	0	0	0	0	200
1667660301.519	http_DescribeDevice	1104	0	0	0	0	0	0	0	0	404
1667660301.662	http_ListDevices	7795	0	0	0	0	0	0	0	0	200
1667660301.805	http_CreateDevice	13115	0	0	0	0	0	0	0	0	200
1667660301.947	http_DescribeDevice	2278	0	0	0	0	0	0	0	0	404
1667660302.084	http_GetNotif	2776	0	0	0	0	0	0	0	0	404
1667660302.222	http_ListDevices	7155	0	0	0	0	0	0	0	0	200
1667660302.360	http_CreateDevice	15438	0	0	0	0	0	0	0	0	200
