1667667769.288	http_ListDevices	2229500	0	0	0	0	0	0	0	0	200
1667667771.077	http_CreateDevice	440461	0	0	0	0	0	0	0	0	200
1667667771.820	http_DescribeDevice	7199	0	0	0	0	0	0	0	0	200
1667667772.388	http_ListDevices	17605	0	0	0	0	0	0	0	0	200
1667667772.867	http_CreateDevice	10894	0	0	0	0	0	0	0	0	200
1667667773.289	http_DescribeDevice	5369	0	0	0	0	0	0	0	0	200
1667667773.671	http_ListDevices	20016	0	0	0	0	0	0	0	0	200
1667667774.022	http_CreateDevice	12850	0	0	0	0	0	0	0	0	200
1667667774.349	http_DescribeDevice	5791	0	0	0	0	0	0	0	0	200
1667667774.656	http_ListDevices	22735	0	0	0	0	0	0	0	0	200
1667667774.945	http_CreateDevice	16960	0	0	0	0	0	0	0	0	200
1667667775.221	http_DescribeDevice	3222	0	0	0	0	0	0	0	0	200
1667667775.485	http_ListDevices	23154	0	0	0	0	0	0	0	0	200
1667667775.739	http_CreateDevice	10359	0	0	0	0	0	0	0	0	200
1667667775.982	http_DescribeDevice	5100	0	0	0	0	0	0	0	0	200
1667667776.217	http_ListDevices	18139	0	0	0	0	0	0	0	0	200
1667667776.444	http_CreateDevice	8582	0	0	0	0	0	0	0	0	200
1667667776.665	http_DescribeDevice	6922	0	0	0	0	0	0	0	0	200
1667667776.878	http_ListDevices	27472	0	0	0	0	0	0	0	0	200
1667667777.086	http_CreateDevice	13143	0	0	0	0	0	0	0	0	200
1667667777.289	http_DescribeDevice	7252	0	0	0	0	0	0	0	0	200
1667667777.488	http_ListDevices	19174	0	0	0	0	0	0	0	0	200
1667667777.679	http_CreateDevice	8298	0	0	0	0	0	0	0	0	200
1667667777.868	http_DescribeDevice	6023	0	0	0	0	0	0	0	0	200
1667667778.052	http_ListDevices	19474	0	0	0	0	0	0	0	0	200
1667667778.233	http_CreateDevice	12070	0	0	0	0	0	0	0	0	200
1667667778.411	http_DescribeDevice	12133	0	0	0	0	0	0	0	0	200
1667667778.583	http_ListDevices	12971	0	0	0	0	0	0	0	0	200
1667667778.754	http_CreateDevice	16899	0	0	0	0	0	0	0	0	200
1667667778.922	http_DescribeDevice	3838	0	0	0	0	0	0	0	0	200
1667667779.086	http_ListDevices	27364	0	0	0	0	0	0	0	0	200
1667667779.249	http_CreateDevice	12113	0	0	0	0	0	0	0	0	200
1667667779.408	http_DescribeDevice	6157	0	0	0	0	0	0	0	0	200
1667667779.565	http_ListDevices	38803	0	0	0	0	0	0	0	0	200
1667667779.719	http_CreateDevice	14600	0	0	0	0	0	0	0	0	200
1667667779.872	http_DescribeDevice	7918	0	0	0	0	0	0	0	0	200
1667667780.039	http_ListDevices	27404	0	0	0	0	0	0	0	0	200
1667667780.174	http_CreateDevice	26893	0	0	0	0	0	0	0	0	200
1667667780.316	http_DescribeDevice	6687	0	0	0	0	0	0	0	0	200
1667667780.460	http_ListDevices	15579	0	0	0	0	0	0	0	0	200
