1667663636.122	http_GetNotif	49729	0	0	0	0	0	0	0	0	200
1667663636.114	http_AckNotif	57847	0	0	0	0	0	0	0	0	200
1667663636.130	http_AckNotif	46266	0	0	0	0	0	0	0	0	200
1667663636.176	http_GetNotif	5838	0	0	0	0	0	0	0	0	200
1667663636.178	http_AckNotif	7938	0	0	0	0	0	0	0	0	200
1667663636.186	http_GetNotif	2337	0	0	0	0	0	0	0	0	200
1667663636.194	http_AckNotif	4873	0	0	0	0	0	0	0	0	200
1667663636.202	http_GetNotif	2785	0	0	0	0	0	0	0	0	200
1667663636.212	http_AckNotif	2374	0	0	0	0	0	0	0	0	200
1667663636.219	http_GetNotif	1991	0	0	0	0	0	0	0	0	200
1667663636.226	http_AckNotif	2164	0	0	0	0	0	0	0	0	200
1667663636.234	http_GetNotif	1737	0	0	0	0	0	0	0	0	200
1667663636.242	http_AckNotif	2050	0	0	0	0	0	0	0	0	200
1667663636.250	http_GetNotif	8560	0	0	0	0	0	0	0	0	200
1667663636.258	http_AckNotif	5880	0	0	0	0	0	0	0	0	200
1667663636.266	http_GetNotif	1792	0	0	0	0	0	0	0	0	200
1667663636.276	http_AckNotif	4363	0	0	0	0	0	0	0	0	200
1667663636.282	http_GetNotif	2885	0	0	0	0	0	0	0	0	200
1667663636.290	http_AckNotif	3314	0	0	0	0	0	0	0	0	200
1667663636.302	http_GetNotif	6531	0	0	0	0	0	0	0	0	200
1667663636.308	http_AckNotif	3477	0	0	0	0	0	0	0	0	200
1667663636.314	http_GetNotif	1930	0	0	0	0	0	0	0	0	200
1667663636.320	http_AckNotif	2503	0	0	0	0	0	0	0	0	200
1667663636.322	http_AckNotif	3124	0	0	0	0	0	0	0	0	200
1667663636.330	http_GetNotif	2475	0	0	0	0	0	0	0	0	200
1667663636.338	http_AckNotif	12190	0	0	0	0	0	0	0	0	200
1667663636.349	http_GetNotif	61869	0	0	0	0	0	0	0	0	200
1667663636.363	http_GetNotif	335876	0	0	0	0	0	0	0	0	200
1667663636.616	http_GetNotif	423772	0	0	0	0	0	0	0	0	200
1667663636.401	http_AckNotif	1353306	0	0	0	0	0	0	0	0	200
1667663636.369	http_AckNotif	1401262	0	0	0	0	0	0	0	0	200
1667663636.368	http_AckNotif	1402643	0	0	0	0	0	0	0	0	200
1667663636.377	http_GetNotif	1483700	0	0	0	0	0	0	0	0	200
1667663636.385	http_AckNotif	1488963	0	0	0	0	0	0	0	0	200
1667663636.393	http_GetNotif	1643604	0	0	0	0	0	0	0	0	200
1667663636.766	http_AckNotif	1278438	0	0	0	0	0	0	0	0	200
1667663636.154	http_GetNotif	2143666	0	0	0	0	0	0	0	0	200
1667663636.972	http_AckNotif	1326296	0	0	0	0	0	0	0	0	200
1667663636.146	http_AckNotif	2157546	0	0	0	0	0	0	0	0	200
1667663636.145	http_GetNotif	2158516	0	0	0	0	0	0	0	0	200
1667663636.632	http_GetNotif	1687245	0	0	0	0	0	0	0	0	200
1667663636.679	http_GetNotif	1640471	0	0	0	0	0	0	0	0	200
1667663636.608	http_AckNotif	1712210	0	0	0	0	0	0	0	0	200
1667663636.650	http_GetNotif	1672004	0	0	0	0	0	0	0	0	200
1667663636.664	http_GetNotif	1657961	0	0	0	0	0	0	0	0	200
1667663636.656	http_AckNotif	1666075	0	0	0	0	0	0	0	0	200
1667663636.625	http_AckNotif	1701560	0	0	0	0	0	0	0	0	200
1667663636.640	http_AckNotif	1686794	0	0	0	0	0	0	0	0	200
1667663636.672	http_AckNotif	1655115	0	0	0	0	0	0	0	0	200
